,folder,pdb_file,mol2_file,surflex_score,Ki(nM),IC50(nM),Kd(nM),unique_id,pKi,pIC50,pKd,pK,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_validation,max_tanimoto_fep_benchmark
117,2C6K_DT2,2C6K.pdb,2C6K-results_11451.mol2,6.5836,,400,,2C6K_DT2_2C6K-results_11451,,[6.3979400086720375],,6.3979400086720375,0.2916666666666667,0.2080536912751678,0.4214876033057851,0.2916666666666667
118,2C6K_DT2,2C6K.pdb,2C6K-results_11452.mol2,8.0101,,270,,2C6K_DT2_2C6K-results_11452,,[6.568636235841013],,6.568636235841013,0.3157894736842105,0.2095808383233532,0.32,0.3157894736842105
119,2C6K_DT2,2C6K.pdb,2C6K-results_11453.mol2,8.8736,,120,,2C6K_DT2_2C6K-results_11453,,[6.920818753952375],,6.920818753952375,0.3417721518987341,0.2093023255813953,0.2624113475177305,0.3417721518987341
120,2C6K_DT2,2C6K.pdb,2C6K-results_11454.mol2,8.1793,,250,,2C6K_DT2_2C6K-results_11454,,[6.6020599913279625],,6.6020599913279625,0.3157894736842105,0.216867469879518,0.2595419847328244,0.3157894736842105
121,2C6K_DT2,2C6K.pdb,2C6K-results_11455.mol2,8.8555,,260,,2C6K_DT2_2C6K-results_11455,,[6.585026652029182],,6.585026652029182,0.2512820512820513,0.2252747252747252,0.3045977011494253,0.2512820512820513
122,2W6O_OA3,2W6O.pdb,2W6O-results_32643.mol2,6.4817,,60800,,2W6O_OA3_2W6O-results_32643,,[4.216096420727265],,4.216096420727265,0.1304347826086956,0.1666666666666666,0.1769911504424778,0.1951219512195122
123,1BCD_FMS,1BCD.pdb,1BCD-results_11366.mol2,4.5582,30.0,,,1BCD_FMS_1BCD-results_11366,[7.522878745280337],,,7.522878745280337,0.0776699029126213,0.1555555555555555,0.1160714285714285,0.1555555555555555
124,1BCD_FMS,1BCD.pdb,1BCD-results_50044311.mol2,4.1002,,,130;91,1BCD_FMS_1BCD-results_50044311,,,"[6.886056647693163, 7.040958607678906]",6.963507627686035,0.0808080808080808,0.1566265060240964,0.110091743119266,0.1566265060240964
125,1BCD_FMS,1BCD.pdb,1BCD-results_50044318.mol2,1.8261,,,125893,1BCD_FMS_1BCD-results_50044318,,,[3.899998417198648],3.899998417198648,0.0808080808080808,0.0945945945945946,0.1176470588235294,0.0945945945945946
126,1G2A_BB2,1G2A.pdb,1G2A-results_50089194.mol2,11.5817,,6;10,,1G2A_BB2_1G2A-results_50089194,,"[8.221848749616356, 8.0]",,8.110924374808178,0.1524390243902439,0.0947368421052631,0.189873417721519,0.1543209876543209
127,1G2A_BB2,1G2A.pdb,1G2A-results_50153083.mol2,8.9515,109;0.33,,,1G2A_BB2_1G2A-results_50153083,"[6.962573502059376, 9.481486060122112]",,,8.222029781090743,0.1257485029940119,0.120253164556962,0.1612903225806451,0.1547619047619047
128,1G2A_BB2,1G2A.pdb,1G2A-results_50153085.mol2,3.3667,96;0.23,,,1G2A_BB2_1G2A-results_50153085,"[7.017728766960431, 9.638272163982407]",,,8.328000465471419,0.1228070175438596,0.1172839506172839,0.15625,0.1511627906976744
129,2UYM_K03,2UYM.pdb,2UYM-results_24152.mol2,6.9839,,1700,,2UYM_K03_2UYM-results_24152,,[5.769551078621726],,5.769551078621726,0.1806451612903225,0.1360544217687075,0.2,0.1862068965517241
130,2UYM_K03,2UYM.pdb,2UYM-results_24153.mol2,7.1362,,4100,,2UYM_K03_2UYM-results_24153,,[5.3872161432802645],,5.3872161432802645,0.1923076923076923,0.1324503311258278,0.1942446043165467,0.1923076923076923
131,2UYM_K03,2UYM.pdb,2UYM-results_24163.mol2,4.3266,,6000,,2UYM_K03_2UYM-results_24163,,[5.221848749616356],,5.221848749616356,0.1857142857142857,0.1428571428571428,0.1854304635761589,0.1956521739130435
132,2UYM_K03,2UYM.pdb,2UYM-results_24164.mol2,6.4024,,3900,,2UYM_K03_2UYM-results_24164,,[5.4089353929735005],,5.4089353929735005,0.1823899371069182,0.18562874251497,0.2318840579710145,0.2098765432098765
133,2UYM_K03,2UYM.pdb,2UYM-results_24165.mol2,6.4244,,2800,,2UYM_K03_2UYM-results_24165,,[5.552841968657781],,5.552841968657781,0.1851851851851851,0.2023809523809523,0.2517985611510791,0.2269938650306748
134,2UYM_K03,2UYM.pdb,2UYM-results_24167.mol2,4.6885,,27000,,2UYM_K03_2UYM-results_24167,,[4.568636235841013],,4.568636235841013,0.1788079470198675,0.1741573033707865,0.1901408450704225,0.1879194630872483
135,2UYM_K03,2UYM.pdb,2UYM-results_24168.mol2,5.452,,8600,,2UYM_K03_2UYM-results_24168,,[5.0655015487564325],,5.0655015487564325,0.1728395061728395,0.1581920903954802,0.174496644295302,0.188235294117647
136,2UYM_K03,2UYM.pdb,2UYM-results_24169.mol2,5.8739,,7500,,2UYM_K03_2UYM-results_24169,,[5.1249387366083],,5.1249387366083,0.1818181818181818,0.1575342465753424,0.1970802919708029,0.1917808219178082
137,2UYM_K03,2UYM.pdb,2UYM-results_24170.mol2,7.4251,,480,,2UYM_K03_2UYM-results_24170,,[6.318758762624412],,6.318758762624412,0.1736111111111111,0.1496598639455782,0.1970802919708029,0.1836734693877551
138,2UYM_K03,2UYM.pdb,2UYM-results_24171.mol2,6.8174,,5900,,2UYM_K03_2UYM-results_24171,,[5.229147988357856],,5.229147988357856,0.1736111111111111,0.1496598639455782,0.1970802919708029,0.1836734693877551
139,2UYM_K03,2UYM.pdb,2UYM-results_24173.mol2,5.2426,,3500,,2UYM_K03_2UYM-results_24173,,[5.455931955649724],,5.455931955649724,0.1714285714285714,0.1382113821138211,0.2030075187969924,0.1724137931034483
140,2UYM_K03,2UYM.pdb,2UYM-results_24174.mol2,7.436,,3100,,2UYM_K03_2UYM-results_24174,,[5.508638306165727],,5.508638306165727,0.19375,0.1368421052631579,0.1942446043165467,0.2208588957055214
141,2UYM_K03,2UYM.pdb,2UYM-results_24175.mol2,6.0752,,12000,,2UYM_K03_2UYM-results_24175,,[4.920818753952375],,4.920818753952375,0.19375,0.1368421052631579,0.1942446043165467,0.2360248447204969
142,2UYM_K03,2UYM.pdb,2UYM-results_24176.mol2,6.3095,,7400,,2UYM_K03_2UYM-results_24176,,[5.130768280269024],,5.130768280269024,0.1768707482993197,0.1466666666666666,0.2014388489208633,0.18
143,2UYM_K03,2UYM.pdb,2UYM-results_24177.mol2,6.0309,,69000,,2UYM_K03_2UYM-results_24177,,[4.161150909262744],,4.161150909262744,0.1768707482993197,0.1466666666666666,0.2014388489208633,0.18
144,4EZ7_STU,4EZ7.pdb,4EZ7-results_2579.mol2,8.094,,2;6;0.72;7,,4EZ7_STU_4EZ7-results_2579,,"[8.698970004336019, 8.221848749616356, 9.142667503568731, 8.154901959985743]",,8.460409376976187,0.2094240837696335,0.1901840490797546,0.2081218274111675,0.2094240837696335
145,4EZ7_STU,4EZ7.pdb,4EZ7-results_17054.mol2,9.2483,30.0,,,4EZ7_STU_4EZ7-results_17054,[7.522878745280337],,,7.522878745280337,0.2072538860103626,0.1878787878787878,0.2060301507537688,0.2072538860103626
146,4EZ7_STU,4EZ7.pdb,4EZ7-results_17140.mol2,8.6061,6.0,,,4EZ7_STU_4EZ7-results_17140,[8.221848749616356],,,8.221848749616356,0.2122905027932961,0.2080536912751678,0.2108108108108108,0.2124352331606217
147,3M3X_JS7,3M3X.pdb,3M3X-results_50320031.mol2,6.179,28.0,,,3M3X_JS7_3M3X-results_50320031,[7.552841968657781],,,7.552841968657781,0.191358024691358,0.1939393939393939,0.2888888888888888,0.1939393939393939
148,3M3X_JS7,3M3X.pdb,3M3X-results_50320033.mol2,6.3406,25.0,,,3M3X_JS7_3M3X-results_50320033,[7.6020599913279625],,,7.602059991327962,0.1823529411764705,0.1849710982658959,0.2907801418439716,0.1849710982658959
149,3M3X_JS7,3M3X.pdb,3M3X-results_50329762.mol2,5.6929,,,420,3M3X_JS7_3M3X-results_50329762,,,[6.376750709602099],6.376750709602099,0.2661290322580645,0.2096774193548387,0.3304347826086956,0.2661290322580645
150,3M3X_JS7,3M3X.pdb,3M3X-results_50329765.mol2,4.8258,,,110;350,3M3X_JS7_3M3X-results_50329765,,,"[6.958607314841775, 6.455931955649724]",6.7072696352457495,0.2328767123287671,0.1895424836601307,0.3304347826086956,0.2328767123287671
151,3M3X_JS7,3M3X.pdb,3M3X-results_50329766.mol2,3.3671,,,170,3M3X_JS7_3M3X-results_50329766,,,[6.769551078621726],6.769551078621726,0.2763157894736842,0.2278481012658227,0.4076923076923077,0.2763157894736842
152,3M3X_JS7,3M3X.pdb,3M3X-results_50329767.mol2,3.4268,,,100,3M3X_JS7_3M3X-results_50329767,,,[7.0],7.0,0.2692307692307692,0.2083333333333333,0.3262411347517731,0.2733333333333333
153,3M3X_JS7,3M3X.pdb,3M3X-results_50329768.mol2,5.4166,,,16,3M3X_JS7_3M3X-results_50329768,,,[7.795880017344075],7.795880017344075,0.2625,0.2034883720930232,0.3172413793103448,0.2662337662337662
154,3M3X_JS7,3M3X.pdb,3M3X-results_50329770.mol2,4.5421,,,50;56,3M3X_JS7_3M3X-results_50329770,,,"[7.301029995663981, 7.251811972993799]",7.27642098432889,0.2482269503546099,0.1946308724832214,0.3025210084033613,0.2482269503546099
155,3M3X_JS7,3M3X.pdb,3M3X-results_50329771.mol2,4.3565,,,70;150,3M3X_JS7_3M3X-results_50329771,,,"[7.154901959985743, 6.823908740944319]",6.989405350465031,0.2413793103448276,0.1895424836601307,0.2926829268292683,0.2413793103448276
156,3M3X_JS7,3M3X.pdb,3M3X-results_50329772.mol2,4.9868,,,200,3M3X_JS7_3M3X-results_50329772,,,[6.698970004336019],6.698970004336019,0.2627737226277372,0.1904761904761904,0.2761904761904762,0.2627737226277372
157,4EOR_4SP,4EOR.pdb,4EOR-results_5530.mol2,8.5005,,970,,4EOR_4SP_4EOR-results_5530,,[6.013228265733755],,6.013228265733755,1.0,0.2179487179487179,0.2836879432624113,1.0
158,4EOR_4SP,4EOR.pdb,4EOR-results_5533.mol2,8.4847,,6800,,4EOR_4SP_4EOR-results_5533,,[5.167491087293763],,5.167491087293763,1.0,0.1824324324324324,0.25,1.0
159,4EOR_4SP,4EOR.pdb,4EOR-results_5537.mol2,8.687,,1800,,4EOR_4SP_4EOR-results_5537,,[5.7447274948966935],,5.7447274948966935,1.0,0.2515337423312883,0.2802547770700637,1.0
160,4EOR_4SP,4EOR.pdb,4EOR-results_5538.mol2,9.2144,,1700,,4EOR_4SP_4EOR-results_5538,,[5.769551078621726],,5.769551078621726,1.0,0.191860465116279,0.2484472049689441,1.0
161,4EOR_4SP,4EOR.pdb,4EOR-results_5541.mol2,8.4234,,69,,4EOR_4SP_4EOR-results_5541,,[7.161150909262744],,7.161150909262744,1.0,0.1888888888888888,0.26,1.0
162,4EOR_4SP,4EOR.pdb,4EOR-results_5542.mol2,9.1366,,650,,4EOR_4SP_4EOR-results_5542,,[6.187086643357144],,6.187086643357144,1.0,0.2422360248447205,0.3266666666666666,1.0
163,4EOR_4SP,4EOR.pdb,4EOR-results_5544.mol2,9.5459,,5;8,,4EOR_4SP_4EOR-results_5544,,"[8.301029995663981, 8.096910013008056]",,8.198970004336019,1.0,0.1860465116279069,0.3813559322033898,1.0
164,4EOR_4SP,4EOR.pdb,4EOR-results_5545.mol2,10.7024,,7,,4EOR_4SP_4EOR-results_5545,,[8.154901959985743],,8.154901959985743,1.0,0.1954022988505747,0.3153846153846154,1.0
165,4EOR_4SP,4EOR.pdb,4EOR-results_5546.mol2,10.8337,,56,,4EOR_4SP_4EOR-results_5546,,[7.251811972993799],,7.251811972993799,1.0,0.1864406779661017,0.3138686131386861,1.0
166,4EOR_4SP,4EOR.pdb,4EOR-results_5547.mol2,10.0406,,63,,4EOR_4SP_4EOR-results_5547,,[7.200659450546418],,7.200659450546418,1.0,0.1929824561403508,0.3046875,1.0
167,4EOR_4SP,4EOR.pdb,4EOR-results_5548.mol2,10.4835,,100,,4EOR_4SP_4EOR-results_5548,,[7.0],,7.0,1.0,0.1837837837837838,0.25625,1.0
168,4EOR_4SP,4EOR.pdb,4EOR-results_5549.mol2,9.9184,,70,,4EOR_4SP_4EOR-results_5549,,[7.154901959985743],,7.154901959985743,1.0,0.1978021978021978,0.2426035502958579,1.0
169,4EOR_4SP,4EOR.pdb,4EOR-results_5550.mol2,9.4257,,210,,4EOR_4SP_4EOR-results_5550,,[6.6777807052660805],,6.6777807052660805,1.0,0.1806451612903225,0.2697368421052631,1.0
170,1O4R_787,1O4R.pdb,1O4R-results_14678.mol2,9.1641,,3900000,,1O4R_787_1O4R-results_14678,,[2.408935392973501],,2.408935392973501,0.1574074074074074,0.1739130434782608,0.2,0.2941176470588235
171,2BPM_529,2BPM.pdb,2BPM-results_7098.mol2,6.425,,84,,2BPM_529_2BPM-results_7098,,[7.075720713938118],,7.075720713938118,0.2327586206896551,0.2074074074074074,0.2521008403361344,0.2516556291390728
172,2BPM_529,2BPM.pdb,2BPM-results_7099.mol2,6.2333,,6000,,2BPM_529_2BPM-results_7099,,[5.221848749616356],,5.221848749616356,0.2327586206896551,0.2074074074074074,0.2521008403361344,0.2516556291390728
173,2BPM_529,2BPM.pdb,2BPM-results_7100.mol2,6.4227,,2500,,2BPM_529_2BPM-results_7100,,[5.6020599913279625],,5.6020599913279625,0.2056737588652482,0.2684563758389262,0.2551724137931034,0.2684563758389262
174,2BPM_529,2BPM.pdb,2BPM-results_7101.mol2,6.9386,,37,,2BPM_529_2BPM-results_7101,,[7.431798275933005],,7.431798275933005,0.2056737588652482,0.2684563758389262,0.2551724137931034,0.2684563758389262
175,2BPM_529,2BPM.pdb,2BPM-results_7102.mol2,7.0225,,240,,2BPM_529_2BPM-results_7102,,[6.619788758288394],,6.619788758288394,0.2066666666666666,0.2356687898089172,0.2466666666666666,0.2528089887640449
176,2BPM_529,2BPM.pdb,2BPM-results_7104.mol2,7.0996,,150,,2BPM_529_2BPM-results_7104,,[6.823908740944319],,6.823908740944319,0.2014388489208633,0.1907894736842105,0.2482758620689655,0.2014388489208633
177,2BPM_529,2BPM.pdb,2BPM-results_7108.mol2,6.9118,,37,,2BPM_529_2BPM-results_7108,,[7.431798275933005],,7.431798275933005,0.2727272727272727,0.2266666666666666,0.2913907284768212,0.2727272727272727
178,2BPM_529,2BPM.pdb,2BPM-results_7109.mol2,7.3051,,77,,2BPM_529_2BPM-results_7109,,[7.113509274827518],,7.113509274827518,0.1946308724832214,0.1949685534591195,0.2482758620689655,0.1988636363636363
179,2BPM_529,2BPM.pdb,2BPM-results_7114.mol2,6.945,,11,,2BPM_529_2BPM-results_7114,,[7.958607314841775],,7.958607314841775,0.2043795620437956,0.2051282051282051,0.2605633802816901,0.2051282051282051
180,2BPM_529,2BPM.pdb,2BPM-results_7115.mol2,6.6716,,73,,2BPM_529_2BPM-results_7115,,[7.136677139879544],,7.136677139879544,0.2043795620437956,0.2051282051282051,0.2517482517482518,0.2051282051282051
181,2BPM_529,2BPM.pdb,2BPM-results_7122.mol2,7.1165,,200,,2BPM_529_2BPM-results_7122,,[6.698970004336019],,6.698970004336019,0.2,0.2237762237762237,0.3043478260869565,0.2302158273381295
182,2BPM_529,2BPM.pdb,2BPM-results_7123.mol2,6.9191,,80,,2BPM_529_2BPM-results_7123,,[7.096910013008056],,7.096910013008056,0.2,0.2237762237762237,0.3043478260869565,0.2302158273381295
183,2BPM_529,2BPM.pdb,2BPM-results_7153.mol2,5.3432,,48,,2BPM_529_2BPM-results_7153,,[7.318758762624412],,7.318758762624412,0.41,0.2105263157894736,0.3059701492537313,0.41
184,2BPM_529,2BPM.pdb,2BPM-results_7158.mol2,6.013,,56,,2BPM_529_2BPM-results_7158,,[7.251811972993799],,7.251811972993799,0.3103448275862069,0.3055555555555556,0.3561643835616438,0.3363636363636363
185,1XP5_TG1,1XP5.pdb,1XP5-results_50035612.mol2,12.6237,,,0.2,1XP5_TG1_1XP5-results_50035612,,,[9.698970004336019],9.69897000433602,0.0952380952380952,0.0988142292490118,0.1255060728744939,0.0988142292490118
186,1QXK_429,1QXK.pdb,1QXK-results_13987.mol2,14.3602,9000;7943,,,1QXK_429_1QXK-results_13987,"[5.045757490560675, 5.100015437450609]",,,5.0728864640056415,0.2222222222222222,0.1981132075471698,0.2230769230769231,0.2222222222222222
187,1QXK_429,1QXK.pdb,1QXK-results_13988.mol2,15.395,2200,,,1QXK_429_1QXK-results_13988,[5.657577319177793],,,5.657577319177793,0.2356321839080459,0.1926605504587156,0.2319391634980988,0.2356321839080459
188,1QXK_429,1QXK.pdb,1QXK-results_50132459.mol2,16.1802,48600;48978,,,1QXK_429_1QXK-results_50132459,"[4.313363730737707, 4.309998953116936]",,,4.311681341927321,0.1989795918367347,0.1913043478260869,0.2158273381294964,0.1989795918367347
189,1QXK_429,1QXK.pdb,1QXK-results_50132461.mol2,17.7688,3200,,,1QXK_429_1QXK-results_50132461,[5.494850021680094],,,5.494850021680094,0.1904761904761904,0.1790393013100436,0.2462686567164179,0.2131147540983606
190,1QXK_429,1QXK.pdb,1QXK-results_50132464.mol2,16.5041,13800,,,1QXK_429_1QXK-results_50132464,[4.860120913598763],,,4.860120913598763,0.1904761904761904,0.1790393013100436,0.2556390977443609,0.2131147540983606
191,1QXK_429,1QXK.pdb,1QXK-results_50132465.mol2,15.968,160;162,,,1QXK_429_1QXK-results_50132465,"[6.795880017344075, 6.790484985457369]",,,6.793182501400722,0.2136752136752136,0.1804511278195488,0.3170731707317073,0.2454212454212454
192,1QXK_429,1QXK.pdb,1QXK-results_50132469.mol2,15.3736,9400;9333,,,1QXK_429_1QXK-results_50132469,"[5.026872146400302, 5.029978734171634]",,,5.028425440285968,0.2356321839080459,0.1926605504587156,0.2319391634980988,0.2356321839080459
193,1QXK_429,1QXK.pdb,1QXK-results_50308851.mol2,14.7142,,9000.0,,1QXK_429_1QXK-results_50308851,,[5.045757490560675],,5.045757490560675,0.2222222222222222,0.1981132075471698,0.2230769230769231,0.2222222222222222
194,2VTI_LZ3,2VTI.pdb,2VTI-results_7167.mol2,4.031,,0.3,,2VTI_LZ3_2VTI-results_7167,,[9.522878745280337],,9.522878745280336,0.2064516129032258,0.2589928057553957,0.2671232876712329,0.282258064516129
195,2VTI_LZ3,2VTI.pdb,2VTI-results_7171.mol2,5.051,,10.0,,2VTI_LZ3_2VTI-results_7171,,[8.0],,8.0,0.2360248447204969,0.2569444444444444,0.2529411764705882,0.2790697674418604
196,2VTI_LZ3,2VTI.pdb,2VTI-results_7173.mol2,5.563,,2.0,,2VTI_LZ3_2VTI-results_7173,,[8.698970004336019],,8.698970004336019,0.2046783625730994,0.25,0.21875,0.2773722627737226
197,2VTI_LZ3,2VTI.pdb,2VTI-results_7175.mol2,6.31,,150.0,,2VTI_LZ3_2VTI-results_7175,,[6.823908740944319],,6.823908740944319,0.2072538860103626,0.2838709677419355,0.2558139534883721,0.2838709677419355
198,2VTI_LZ3,2VTI.pdb,2VTI-results_7177.mol2,4.2276,,1.0,,2VTI_LZ3_2VTI-results_7177,,[9.0],,9.0,0.2064516129032258,0.2681159420289855,0.2484076433121019,0.2926829268292683
199,2VTI_LZ3,2VTI.pdb,2VTI-results_7179.mol2,2.2976,,78.0,,2VTI_LZ3_2VTI-results_7179,,[7.107905397309519],,7.107905397309519,0.1407407407407407,0.2203389830508474,0.1727272727272727,0.2613636363636363
200,2VTI_LZ3,2VTI.pdb,2VTI-results_7212.mol2,2.2637,,18.0,,2VTI_LZ3_2VTI-results_7212,,[7.7447274948966935],,7.744727494896693,0.1428571428571428,0.2372881355932203,0.2,0.2521739130434782
201,2VTI_LZ3,2VTI.pdb,2VTI-results_7232.mol2,4.7034,,160.0,,2VTI_LZ3_2VTI-results_7232,,[6.795880017344075],,6.795880017344075,0.2,0.2594936708860759,0.2208588957055214,0.2635135135135135
202,2VTI_LZ3,2VTI.pdb,2VTI-results_24634.mol2,5.2652,,3000.0,,2VTI_LZ3_2VTI-results_24634,,[5.522878745280337],,5.522878745280337,0.3423423423423423,0.3469387755102041,0.3017241379310345,0.3469387755102041
203,2VTI_LZ3,2VTI.pdb,2VTI-results_24635.mol2,5.5604,,660.0,,2VTI_LZ3_2VTI-results_24635,,[6.180456064458132],,6.180456064458132,0.2598425196850393,0.2554744525547445,0.392,0.3043478260869565
204,2VTI_LZ3,2VTI.pdb,2VTI-results_24636.mol2,3.8766,,97000.0,,2VTI_LZ3_2VTI-results_24636,,[4.013228265733755],,4.013228265733755,0.2434782608695652,0.2391304347826087,0.2912621359223301,0.2672413793103448
205,4FGZ_CQA,4FGZ.pdb,4FGZ-results_22985.mol2,4.516,,554000,,4FGZ_CQA_4FGZ-results_22985,,[3.25649023527157],,3.25649023527157,0.1888111888111888,0.2484076433121019,0.2229299363057325,0.2484076433121019
206,4FGZ_CQA,4FGZ.pdb,4FGZ-results_50041457.mol2,5.2199,,1350000,,4FGZ_CQA_4FGZ-results_50041457,,[2.869666231504994],,2.869666231504994,0.2108843537414966,0.238095238095238,0.2207792207792207,0.238095238095238
207,1O5F_CR9,1O5F.pdb,1O5F-results_14350.mol2,5.8912,850,,,1O5F_CR9_1O5F-results_14350,[6.070581074285707],,,6.070581074285707,0.2011834319526627,0.2075471698113207,0.2179487179487179,0.2532467532467532
208,1PH0_418,1PH0.pdb,1PH0-results_13966.mol2,16.4434,17300;15849;17378,,,1PH0_418_1PH0-results_13966,"[4.761953896871205, 4.799998134593398, 4.760000207113128]",,,4.761953896871205,0.193717277486911,0.175438596491228,0.2598425196850393,0.2314410480349345
209,1PH0_418,1PH0.pdb,1PH0-results_13977.mol2,12.9098,8800;8913,,,1PH0_418_1PH0-results_13977,"[5.055517327849832, 5.0499760934766735]",,,5.052746710663253,0.1891891891891892,0.1982758620689655,0.2509505703422053,0.2226890756302521
210,1PH0_418,1PH0.pdb,1PH0-results_50131545.mol2,20.9116,120;126,,,1PH0_418_1PH0-results_50131545,"[6.920818753952375, 6.899629454882437]",,,6.910224104417406,0.2171945701357466,0.1793893129770992,0.2765957446808511,0.2171945701357466
211,1PH0_418,1PH0.pdb,1PH0-results_50131546.mol2,19.9721,370,,,1PH0_418_1PH0-results_50131546,[6.431798275933005],,,6.431798275933005,0.2222222222222222,0.1737451737451737,0.254416961130742,0.2222222222222222
212,1PH0_418,1PH0.pdb,1PH0-results_50131551.mol2,18.3119,1600,,,1PH0_418_1PH0-results_50131551,[5.795880017344075],,,5.795880017344075,0.2358490566037736,0.1750972762645914,0.2607142857142857,0.2358490566037736
213,1PH0_418,1PH0.pdb,1PH0-results_50131555.mol2,21.3476,42;32,,,1PH0_418_1PH0-results_50131555,"[7.376750709602099, 7.494850021680094]",,,7.435800365641096,0.2264150943396226,0.1739130434782608,0.2535714285714285,0.2264150943396226
214,1PH0_418,1PH0.pdb,1PH0-results_50308852.mol2,22.0818,,18.0,,1PH0_418_1PH0-results_50308852,,[7.7447274948966935],,7.744727494896693,0.2222222222222222,0.1782945736434108,0.25,0.2222222222222222
215,2HQU_DUP,2HQU.pdb,2HQU-results_50173548.mol2,6.4057,135000,,,2HQU_DUP_2HQU-results_50173548,[3.869666231504994],,,3.869666231504994,0.2584269662921348,0.2176870748299319,0.233160621761658,0.2584269662921348
216,2HQU_DUP,2HQU.pdb,2HQU-results_50173573.mol2,5.1787,119000,,,2HQU_DUP_2HQU-results_50173573,[3.9244530386074694],,,3.924453038607469,0.1224489795918367,0.1458333333333333,0.1575757575757575,0.1458333333333333
217,2HQU_DUP,2HQU.pdb,2HQU-results_50386618.mol2,16.99,300,,,2HQU_DUP_2HQU-results_50386618,[6.522878745280337],,,6.522878745280337,0.1923076923076923,0.1595744680851064,0.1647727272727272,0.2
218,2HQU_DUP,2HQU.pdb,2HQU-results_50386619.mol2,15.4313,,15200;15000,,2HQU_DUP_2HQU-results_50386619,,"[4.818156412055227, 4.823908740944319]",,4.821032576499773,0.096590909090909,0.0864197530864197,0.1,0.1081081081081081
219,1P2A_5BN,1P2A.pdb,1P2A-results_10115.mol2,6.5695,,18,,1P2A_5BN_1P2A-results_10115,,[7.7447274948966935],,7.744727494896693,0.183206106870229,0.216,0.1948051948051948,0.3070866141732283
220,1P2A_5BN,1P2A.pdb,1P2A-results_10116.mol2,7.1456,,77,,1P2A_5BN_1P2A-results_10116,,[7.113509274827518],,7.113509274827518,0.1843971631205673,0.2093023255813953,0.2075471698113207,0.2686567164179104
221,1P2A_5BN,1P2A.pdb,1P2A-results_10121.mol2,7.6499,,54,,1P2A_5BN_1P2A-results_10121,,[7.267606240177032],,7.267606240177032,0.1733333333333333,0.2030075187969924,0.2,0.2428571428571428
222,1P2A_5BN,1P2A.pdb,1P2A-results_10122.mol2,8.5221,,12,,1P2A_5BN_1P2A-results_10122,,[7.920818753952375],,7.920818753952375,0.1699346405228758,0.1940298507462686,0.218978102189781,0.2340425531914893
